title,link,domain,published_date,topic
"Redmi Note 9 Pro to Go on Sale in India Today via Amazon.in, Mi.com: Price, Specifications, Offers",https://gadgets.ndtv.com/mobiles/news/redmi-note-9-pro-sale-today-price-in-india-rs-13999-specifications-amazon-offers-2280888,gadgets.ndtv.com,2020-08-18 02:10:50,TECHNOLOGY
Sri Lanka election: Rajapaksa brothers declare victory,https://www.bbc.com/news/world-asia-53688584,bbc.com,2020-08-06 23:56:29,WORLD
"Second wave of coronavirus 'likely' in most areas of London, scientists warn",https://www.mylondon.news/news/health/second-wave-coronavirus-likely-most-18725829,mylondon.news,2020-08-06 11:32:00,HEALTH
Public Service Commission director-general placed on precautionary suspension - with full pay,https://www.news24.com/news24/southafrica/news/public-service-commission-director-general-placed-on-precautionary-suspension-with-full-pay-20200812,news24.com,2020-08-12 17:39:10,NATION
Quake Will Be Free To Claim This Weekend During QuakeCon,https://www.gamespot.com/articles/quake-will-be-free-to-claim-this-weekend-during-qu/1100-6480419/,gamespot.com,2020-08-03 18:52:00,TECHNOLOGY
No more 'Eskimo Nebula': NASA to stop using harmful nicknames for cosmic objects,https://www.sarniathisweek.com/news/world/no-more-eskimo-nebula-nasa-to-stop-using-harmful-nicknames-for-cosmic-objects/wcm/eba1b3da-ce33-4d8e-b3c3-f249faf97baa?video_autoplay=true,sarniathisweek.com,2020-08-11 04:14:16,SCIENCE
Macron Calls For International Probe Into Beirut Blast,https://www.channelstv.com/2020/08/07/macron-calls-for-international-probe-into-beirut-blast/,channelstv.com,2020-08-07 08:33:14,WORLD
'RuPaul's Drag Race:' Who Viewers Think Should've Won 'All-Stars 5',https://www.cheatsheet.com/entertainment/rupauls-drag-race-who-viewers-think-won-all-stars-5.html/,cheatsheet.com,2020-08-05 15:48:17,ENTERTAINMENT
5 reasons why self-driving cars are still not on our roads,https://www.rte.ie/brainstorm/2020/0804/1157190-self-driving-cars-autonomous-cars-sensors-social-acceptability-safety/,rte.ie,2020-08-04 07:51:48,BUSINESS
Guardant Health Inc (GH) Q2 2020 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2020/08/07/guardant-health-inc-gh-q2-2020-earnings-call-trans.aspx,fool.com,2020-08-07 21:31:03,BUSINESS
Fortnite leak hints that comic books could arrive in a future update,https://www.dailyesports.gg/fortnite-leak-hints-that-comic-books-could-arrive-in-a-future-update/,dailyesports.gg,2020-08-08 18:15:00,TECHNOLOGY
Tuatara – Whose Ancestors Walked With Dinosaurs – Is Genetically Sequenced,https://www.technologynetworks.com/tn/news/tuatara-whose-ancestors-walked-with-dinosaurs-is-genetically-sequenced-338337,technologynetworks.com,2020-08-06 09:01:24,SCIENCE
Royal Caribbean (RCL) Q2 2020 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2020/08/10/royal-caribbean-rcl-q2-2020-earnings-call-transcri.aspx,fool.com,2020-08-11 03:01:27,BUSINESS
'Sadak 2' music composer denies plagiarism charges,https://www.daijiworld.com/news/newsDisplay.aspx?newsID=740525,daijiworld.com,2020-08-13 12:19:50,ENTERTAINMENT
It’s game on: Fortnite takes on Apple and Google,https://www.theaustralian.com.au/subscribe/news/1/?sourceCode=TAWEB_WRE170_a&dest=https%3A%2F%2Fwww.theaustralian.com.au%2Fbusiness%2Fthe-wall-street-journal%2Fits-game-on-fortnite-takes-on-apple-and-google%2Fnews-story%2Fe44b7034eda39af8fb0e4eb49e5a8224&memtype=anonymous&mode=premium&nk=a2f7ceeef0a221705137c28b5b4748d0-1597626790,theaustralian.com.au,2020-08-16 10:19:00,TECHNOLOGY
"Facebook launches its own TikTok rival, Reels, inside Instagram",https://www.scmp.com/news/world/united-states-canada/article/3096213/facebook-launches-its-own-tiktok-rival-reels-inside,scmp.com,2020-08-05 19:46:29,BUSINESS
Americans are drinking more during the COVID-19 pandemic. But how much alcohol is too much?,https://www.usatoday.com/story/news/health/2020/08/14/how-much-alcohol-beer-wine-too-much-during-covid-pandemic/3373800001/,usatoday.com,2020-08-14 17:45:47,HEALTH
The blunt truth about COVID-19 and obesity,https://hotair.com/headlines/archives/2020/08/blunt-truth-covid-19-obesity/,hotair.com,2020-08-13 22:00:00,HEALTH
Origin rolls out 150 EV smart chargers to customers in trial of future grid,https://thedriven.io/2020/08/07/origin-rolls-out-150-ev-smart-chargers-to-customers-in-trial-of-future-grid/,thedriven.io,2020-08-06 14:09:07,BUSINESS
"Greenland ice has shrunk past the point of return, study finds",https://www.jpost.com/international/greenland-ice-has-shrunk-past-the-point-of-return-study-finds-638805,jpost.com,2020-08-16 05:11:00,SCIENCE
Beirut blast: Lebanon assembly ratifies state of emergency in capital,https://www.geo.tv/latest/302673-beirut-blast-lebanon-assembly-ratifies-state-of-emergency-in-capital,geo.tv,2020-08-13 18:44:43,WORLD
David Lynch bides his time with LA weather reports Entertainment,https://www.rte.ie/entertainment/2020/0803/1157081-david-lynch-bides-his-time-with-la-weather-reports/,rte.ie,2020-08-03 10:17:15,ENTERTAINMENT
"Live: Jacinda Ardern, Chris Hipkins questioned over Covid-19 testing",https://www.stuff.co.nz/national/health/coronavirus/300084680/live-covid19-testing-nurses-vote-to-strike-cold-storage-ruled-out-as-cluster-source,stuff.co.nz,2020-08-18 04:03:00,NATION
GlaxoSmithKline (LON:GSK) Could Be A Buy For Its Upcoming Dividend,https://finance.yahoo.com/news/glaxosmithkline-lon-gsk-could-buy-093002627.html,finance.yahoo.com,2020-08-09 09:30:00,BUSINESS
"Jefferson, Mahoney to return for senior seasons",https://www.wowt.com/2020/08/02/jefferson-mahoney-to-return-for-senior-seasons/,wowt.com,2020-08-02 17:49:00,SPORTS
South Africa’s ban on alcohol and cigarettes has not yet served its purpose: Mkhize,https://businesstech.co.za/news/business/423558/south-africas-ban-on-alcohol-and-cigarettes-has-not-yet-served-its-purpose-mkhize/,businesstech.co.za,2020-08-06 14:45:50,WORLD
Coronavirus: Melbourne quarantine hotels facing second wave of fear and loathing,https://www.theaustralian.com.au/subscribe/news/1/?sourceCode=TAWEB_WRE170_a&dest=https%3A%2F%2Fwww.theaustralian.com.au%2Fnation%2Fcoronavirus-melbourne-quarantine-hotels-facing-second-wave-of-fear-and-loathing%2Fnews-story%2F5d35b8d95ba84de71cf06ec73c536ab5&memtype=anonymous&mode=premium&nk=68fe6e8f743e70ff0f61e584ff73e02b-1597075962,theaustralian.com.au,2020-08-10 13:07:00,NATION
Kaiser Permanente joins late-stage COVID-19 vaccine study,https://www.thepress.net/news/state/kaiser-permanente-joins-late-stage-covid-19-vaccine-study/article_02a018f0-7188-5592-9103-9020d852f9d9.html,thepress.net,2020-08-12 17:17:00,WORLD
"That'll do, pig, that'll do: Babe at 25, a trailblazing cinematic classic",https://theconversation.com/thatll-do-pig-thatll-do-babe-at-25-a-trailblazing-cinematic-classic-143813,theconversation.com,2020-08-03 20:01:00,ENTERTAINMENT
Uber and Lyft could shut down in California this week. It may not help their cause,https://www.msn.com/en-us/money/news/uber-and-lyft-could-shut-down-in-california-this-week-it-may-not-help-their-cause/ar-BB181Fzs,msn.com,2020-08-16 15:21:00,BUSINESS
"NASA satellite finds 66 new exoplanets, 2100 more 'candidates'",https://www.daijiworld.com/news/newsDisplay.aspx?newsID=740092,daijiworld.com,2020-08-12 08:58:59,SCIENCE
Meet the Indonesian student on Oxford's COVID-19 vaccine team,https://www.pazimbabwe.com/main-news-62695-meet-the-indonesian-student-on-oxford8217s-covid-19-vaccine-team.html,pazimbabwe.com,2020-08-06 00:31:00,WORLD
How to enable text-to-speech on a Kindle Fire device,https://www.businessinsider.com/how-to-do-text-to-speech-on-kindle-fire,businessinsider.com,2020-08-14 23:55:50,TECHNOLOGY
Canon announces 3-month Knowledge-Sharing Program dubbed Tech-Talk Series,https://tech-ish.com/2020/08/13/canon-tech-talk-series/,tech-ish.com,2020-08-13 12:19:00,TECHNOLOGY
The most popular programming languages in the world,https://mybroadband.co.za/news/software/362298-the-most-popular-programming-languages-in-the-world-18.html,mybroadband.co.za,2020-08-03 06:04:54,BUSINESS
Genomic analysis finds link between antibiotic resistance and heavy metal contamination,https://www.news-medical.net/news/20200813/Genomic-analysis-finds-link-between-antibiotic-resistance-and-heavy-metal-contamination.aspx,news-medical.net,2020-08-13 23:27:00,HEALTH
Coronavirus-Sniffing Dogs Capable Of Smelling 92 Percent Of Cases Check Passengers At Dubai Airport,https://www.ladbible.com/news/animals-coronavirus-sniffing-dogs-are-checking-passengers-at-dubai-airport-20200805,ladbible.com,2020-08-05 09:44:23,HEALTH
"Realme X3 Pro (RMX2170) receives TUV certification, 65W charging and 4,400mAh battery in tow",https://www.gizchina.com/2020/08/04/realme-x3-pro-rmx2170-receives-tuv-certification-65w-charging-and-4400mah-battery-in-tow/,gizchina.com,2020-08-04 20:00:13,TECHNOLOGY
Hong Kong Stocks Jump Suddenly With Property Developers Leading Gains,https://www.bloomberg.com/tosv2.html?vid=&uuid=f2289aa0-d64b-11ea-b528-5d7ef588a961&url=L25ld3MvYXJ0aWNsZXMvMjAyMC0wOC0wNC9ob25nLWtvbmctc3RvY2tzLWp1bXAtc3VkZGVubHktd2l0aC1kZXZlbG9wZXJzLWxlYWRpbmctZ2FpbnM=,bloomberg.com,2020-08-04 08:37:00,BUSINESS
Construction begins for $140m Victoria Lane apartments,https://www.stuff.co.nz/business/122374435/construction-begins-for-140m-victoria-lane-apartments,stuff.co.nz,2020-08-06 21:32:00,NATION
Formula 1: Todt has mixed feelings on Hamilton smashing Schumacher records,https://www.channelnewsasia.com/news/sport/formula-1-todt-has-mixed-feelings-on-hamilton-smashing-12987278,channelnewsasia.com,2020-08-03 15:59:16,SPORTS
Top judge vows to hold APS attackers accountable,https://www.pakistantoday.com.pk/2020/08/04/top-judge-vows-to-hold-aps-attackers-accountable/,pakistantoday.com.pk,2020-08-04 17:28:47,NATION
"San Diego County crosses 30,000 COVID-19 cases as rate of illness decreases",https://www.cbs8.com/article/news/health/coronavirus/coronavirus-numbers/san-diego-county-crosses-30000-covid-19-cases-as-rate-of-illness-decreases/509-f35b22de-2590-4d6e-837d-6fe0a3f88a25,cbs8.com,2020-08-03 22:58:00,HEALTH
"No ""bad blood"" between McLaren and Mercedes over Racing Point",https://www.motorsport.com/f1/news/no-bad-blood-between-mclaren-and-mercedes-over-racing-point/4854230/,motorsport.com,2020-08-11 08:06:31,SPORTS
Experts: Follow guidelines even if Covid-19 vaccine is found,https://www.nation.co.ke/kenya/news/experts-follow-guidelines-even-if-covid-19-vaccine-is-found--1918214,nation.co.ke,2020-08-14 05:14:06,HEALTH
Serena Williams stunned by Rogers at Top Seed Open,https://www.beinsports.com/en/tennis/news/serena-williams-stunned-by-rogers-at-top-se-1/1524002,beinsports.com,2020-08-15 00:18:00,SPORTS
"Ed Sheeran's first ever album, made when the star was aged just 13, to go up for auction for £10k",https://www.dailymail.co.uk/tvshowbiz/article-8633749/Ed-Sheerans-album-star-aged-just-13-auction-10k.html,dailymail.co.uk,2020-08-16 23:21:58,ENTERTAINMENT
Weather: UK sizzles as temperatures expected to reach 36C,https://www.bbc.co.uk/news/uk-53694492,bbc.co.uk,2020-08-07 13:07:59,NATION
'I won't start partying just yet' | Video | Watch TV Show,https://www.skysports.com/watch/video/12045267/no-partying-for-me-just-yet,skysports.com,2020-08-08 15:09:55,SPORTS
"Sarfraz Nawaz blames Azhar, pacers for defeat",https://www.thenews.com.pk/print/698487-sarfraz-nawaz-blames-azhar-pacers-for-defeat,thenews.com.pk,2020-08-10 01:00:00,SPORTS
Junior golfers run to raise over $33k for 'You'll Never Walk Alone' ComChest campaign,https://sg.news.yahoo.com/junior-golfers-run-to-raise-over-33-k-for-youll-never-walk-alone-com-chest-campaign-010515134.html,sg.news.yahoo.com,2020-08-04 01:05:00,SPORTS
"Texas Rangers news, rumors and links for August 8",https://www.lonestarball.com/2020/8/8/21359767/texas-rangers-news-rumors-links-angels,lonestarball.com,2020-08-08 13:50:31,SPORTS
NBA Games Today: Nuggets vs Raptors TV Schedule; where to watch NBA...,https://thesportsrush.com/nba-news-nba-games-today-nuggets-vs-raptors-tv-schedule-where-to-watch-nba-restart/,thesportsrush.com,2020-08-14 15:10:00,SPORTS
Greece on alert as Turkey sends survey ship to disputed waters,https://www.bbc.co.uk/news/world-europe-53723984,bbc.co.uk,2020-08-10 12:24:46,WORLD
Mediation between Saudi Arabia and Iran going slowly: PM Imran,https://tribune.com.pk/story/2257809/pakistan-says-mediation-between-saudi-arabia-and-iran-going-slowly,tribune.com.pk,2020-08-03 15:25:54,WORLD
Scandinavian Intl. Film Festival to screen movies from Iran,https://www.tehrantimes.com/news/450990/Scandinavian-Intl-Film-Festival-to-screen-movies-from-Iran,tehrantimes.com,2020-08-08 14:04:44,ENTERTAINMENT
Eat out to help out scheme increases UK high street footfall,https://www.theguardian.com/business/2020/aug/10/eat-out-to-help-out-scheme-increases-uk-high-street-footfall-covid-19,theguardian.com,2020-08-10 12:05:00,BUSINESS
Chris Pratt and Katherine Schwarzenegger welcome baby girl,https://au.lifestyle.yahoo.com/chris-pratt-katherine-schwarzenegger-reveal-baby-girl-name-221641289.html,au.lifestyle.yahoo.com,2020-08-10 22:16:00,ENTERTAINMENT
New images of AT&T Surface Duo leaks,https://mspoweruser.com/new-images-o-att-surface-duo-leaks/,mspoweruser.com,2020-08-07 22:08:17,TECHNOLOGY
Mercedes tops in Spanish GP practices,https://www.tsn.ca/spanish-gp-bottas-fastest-ahead-of-hamilton-in-1st-practice-1.1509093,tsn.ca,2020-08-14 10:54:21,SPORTS
High cholesterol: Sprinkle this nutritious fruit on your breakfast to lower 'bad' levels,https://www.express.co.uk/life-style/health/1319156/high-cholesterol-lower-diet-prunes-bad-ldl-foods,express.co.uk,2020-08-05 20:11:00,HEALTH
People Can't Stop Roasting Addison Rae's Video About Kourtney Kardashian,https://www.cheatsheet.com/entertainment/people-cant-stop-roasting-addison-raes-video-about-kourtney-kardashian.html/,cheatsheet.com,2020-08-15 23:57:14,ENTERTAINMENT
Instagram Stories' new font looks an awful lot like Comic Sans,https://mashable.com/article/instagram-stories-comic-sans-font/,mashable.com,2020-08-05 07:28:00,TECHNOLOGY
Coleen Rooney shares a family snap with husband Wayne and their four children,https://www.dailymail.co.uk/tvshowbiz/article-8589349/Coleen-Rooney-shares-family-snap-husband-Wayne-four-children.html,dailymail.co.uk,2020-08-03 21:43:03,ENTERTAINMENT
Asymptomatic coronavirus carriers have high viral loads ― Study,https://thestreetjournal.org/2020/08/asymptomatic-coronavirus-carriers-have-high-viral-loads-%E2%80%95-study/,thestreetjournal.org,2020-08-07 07:43:40,HEALTH
Scottish school pupils have results upgraded,https://www.bbc.com/news/uk-scotland-53740588,bbc.com,2020-08-11 14:21:04,NATION
"Sore Gawn out of crucial Pies clash, ex-Roo comes in",https://www.afl.com.au/news/485445/sore-gawn-out-of-crucial-pies-clash-ex-roo-comes-in,afl.com.au,2020-08-14 04:03:00,SPORTS
D.C.-area forecast: Humid with periodic downpours through the weekend and some rain-free intervals,https://www.washingtonpost.com/weather/2020/08/13/dc-area-forecast-humid-with-periodic-downpours-through-weekend-rain-free-intervals-well/,washingtonpost.com,2020-08-13 09:00:00,WORLD
Joe Arpaio loses Republican primary for sheriff to his former chief deputy,https://www.cnn.com/2020/08/08/politics/joe-arpaio-loses-primary-sheriff/index.html,cnn.com,2020-08-08 14:41:00,NATION
Robyn Jumps on SG Lewis’s New Song “Impact” Featuring Channel Tres,https://music.mxdwn.com/2020/08/05/news/robyn-jumps-on-sg-lewiss-new-song-impact-featuring-channel-tres/,music.mxdwn.com,2020-08-06 05:07:10,ENTERTAINMENT
"Khloé Kardashian's OCD Experience is Not One-Size-Fits-All, Fans Stress",https://www.cheatsheet.com/entertainment/khloe-kardashians-ocd-experience-is-not-one-size-fits-all-fans-stress.html/,cheatsheet.com,2020-08-10 01:22:00,ENTERTAINMENT
Rare syndrome linked to COVID-19 found in nearly 600 U.S. children -CDC,https://www.todayonline.com/world/rare-syndrome-linked-covid-19-found-nearly-600-us-children-cdc,todayonline.com,2020-08-07 22:25:01,HEALTH
Why is India obsessed with English-medium education – when it goes against scientific consensus?,https://scroll.in/article/969356/why-is-india-obsessed-with-english-medium-education-when-it-goes-against-scientific-consensus,scroll.in,2020-08-06 03:30:00,WORLD
Coronavirus: New Zealand locks down Auckland after cases end 102-day run,https://www.bbc.com/news/world-asia-53741091,bbc.com,2020-08-11 16:52:30,WORLD
Huawei has launched its new line of laptops in SA – and they're pretty cheap,https://www.businessinsider.co.za/huawei-has-launched-its-new-line-of-laptops-in-sa-and-theyre-pretty-cheap-2020-8,businessinsider.co.za,2020-08-13 14:46:55,TECHNOLOGY
Town Lining Up Five or Six Pre-Season Friendlies - Ipswich Town News,https://www.twtd.co.uk/ipswich-town-news/38471/town-lining-up-five-or-six-pre-season-friendlies,twtd.co.uk,2020-08-03 14:00:00,TECHNOLOGY
"Frank ocean brother Ryan Breaux: Paris Brosnan, oda musicians pay tribute to di ogbonge American singer sibling",https://www.bbc.com/pidgin/world-53639309,bbc.com,2020-08-03 17:37:30,ENTERTAINMENT
"Up to €441,000 worth of drugs seized in Clonsilla",https://www.rte.ie/news/dublin/2020/0802/1157017-drugs-seizure-dublin-clonsilla/,rte.ie,2020-08-02 18:49:14,NATION
